skipped_source,canonical_source,sha256,bytes,reason
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_149\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_148\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_147\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_146\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_145\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_144\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_143\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_142\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_141\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_140\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_139\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_138\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_137\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_136\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_135\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_134\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_133\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_132\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_131\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\FACTORY_REGRESSION_SUITE_V1\full_current\cases\case_130\python_engine\normalized_data.csv,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\reports\parity\case_001\pinets_supertrend_only\normalized_data.csv,9f1002bfc2ff5b237fc5379ed2fbf9e103f4843aa73a319de91456f4f49c60cb,571766,hash group count > 5; canonical is newest by mtime under highest-priority parent path
