symbol,segment,timeframe,expansion_mult,exit_variant,same_bar_both_mode,fee_scenario,filter_mode,direction_mode,bars_tested,start_date,end_date,final_equity,net_return_pct,max_drawdown_pct,buy_and_hold_return_pct,beats_buy_and_hold,total_trades,long_trades,short_trades,win_rate,profit_factor,avg_trade_pct,avg_win_pct,avg_loss_pct,expectancy_pct,return_dd_ratio,symbols,positive_symbols,aggregate_net_return_pct,aggregate_max_drawdown_pct,aggregate_trade_count,avg_win_rate,avg_return_dd_ratio,aggregate_profit_factor
BTCUSDT,full,1D,0.6,previous_extreme_target_stop,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,0.7600752072251868,-99.99239924792775,-99.99239924792775,593.4552134746908,False,1287,632,655,24.475524475524477,0.16640944311465874,-0.7263232903495817,0.592411041868415,-1.1536908980128213,-0.7263232903495817,-1.0,5,0,-99.99836312566124,-99.99836373126087,6301,23.752835146895272,-0.9999999939439874,0.1515514481195081
BTCUSDT,full,1D,0.6,atr_stop_time_exit,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,856595.7953877215,8465.957953877214,-52.54891320815452,593.4552134746908,True,640,335,305,52.03124999999999,1.572536281884742,0.833656812060292,4.4006892742283075,-3.0354696045584353,0.833656812060292,161.10624248958723,5,5,3895.5824903878392,-66.61851079853936,3056,50.81815845059175,66.56951869520067,1.4001161085399545
BTCUSDT,full,1D,0.7,close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,1397449.6078280811,13874.49607828081,-19.87168187864977,593.4552134746908,True,1147,565,582,53.18221447253705,1.733890526188371,0.4734849600277262,2.1034401703710484,-1.3780470293753024,0.4734849600277262,698.2044178750483,5,5,19624.512177343917,-34.1606298688092,5510,49.8105122319388,673.2575437341882,1.535543912165036
BTCUSDT,full,1D,0.7,next_bar_close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,468696.73458310246,4586.967345831024,-63.08139127922927,593.4552134746908,True,811,402,409,50.43156596794082,1.4750652401816486,0.5739169305148233,3.5334956167103684,-2.4371967079279084,0.5739169305148233,72.7150630766346,5,5,7309.076531862052,-62.93239445510949,3896,48.97537090782192,104.1366041671339,1.4084271216748971
BTCUSDT,full,1D,0.7,previous_extreme_target_stop,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,0.13828428830763123,-99.99861715711693,-99.99861715711693,593.4552134746908,False,1147,565,582,16.041848299912818,0.06822410224506281,-0.962769322303012,0.43943454567666196,-1.2306878183655874,-0.962769322303012,-1.0,5,0,-99.9997014842367,-99.99970152699588,5510,16.152769158727903,-0.9999999995724081,0.06505658674686268
BTCUSDT,full,1D,0.7,atr_stop_time_exit,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,467002.92966185755,4570.029296618575,-64.98411995444708,593.4552134746908,True,617,319,298,52.188006482982175,1.4982048473746368,0.7672452724861588,4.4210636000721095,-3.2209903257602,0.7672452724861588,70.3253240918258,5,5,2092.5614408044953,-69.4802810576075,2927,49.524107938835904,32.54015274322043,1.3313774683260298
BTCUSDT,full,1D,0.8,close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,312527.46853061253,3025.2746853061253,-32.21975478007047,593.4552134746908,True,1037,517,520,50.53037608486017,1.5497391955021669,0.37487634870382136,2.09140154883312,-1.3784554346641174,0.37487634870382136,93.89502514703834,5,5,5636.419878397633,-37.73426169191312,4786,48.38844452917494,163.91806042004302,1.438693709005462
BTCUSDT,full,1D,0.8,next_bar_close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,162654.30024312055,1526.5430024312057,-61.45969345935389,593.4552134746908,True,767,383,384,49.41329856584094,1.3628575672100507,0.45279765310068254,3.4417126381470027,-2.466786829715182,0.45279765310068254,24.838116113299172,5,5,4010.9220580260544,-74.1017763349098,3589,48.38149134210134,51.34988614292348,1.356783009843383
BTCUSDT,full,1D,0.8,previous_extreme_target_stop,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,0.028423644407319395,-99.99971576355593,-99.99971576355593,593.4552134746908,False,1037,517,520,7.618129218900675,0.018689014882608424,-1.215779141139358,0.3039387706103631,-1.3411003468055667,-1.215779141139358,-1.0,5,0,-99.99993633449458,-99.99993633514703,4786,8.161924612260286,-0.9999999999934754,0.01937683573769413
BTCUSDT,full,1D,0.8,atr_stop_time_exit,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,283053.51220723306,2730.5351220723305,-47.481248422976726,593.4552134746908,True,595,310,285,50.252100840336134,1.4598430305602268,0.7014653188568171,4.43147734631048,-3.0663508845507677,0.7014653188568171,57.50765223668788,5,4,904.657515119834,-67.48802046479219,2769,48.49867807022149,17.3130959807257,1.261827186616258
BTCUSDT,full,1D,0.9,close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,68440.18696088667,584.4018696088667,-33.75369434845182,593.4552134746908,False,953,474,479,48.163693599160545,1.3332053490551061,0.24556756304977365,2.04002879868063,-1.4217557307853737,0.24556756304977365,17.313715754366644,5,5,1192.539270210256,-37.750162271634544,4178,48.108393042059,33.03917349067698,1.3537322896123418
BTCUSDT,full,1D,0.9,next_bar_close_exit,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,57287.60657560355,472.8760657560355,-50.64278106421042,593.4552134746908,False,727,365,362,47.73039889958734,1.2548133273817619,0.32983590412436475,3.4029835411803964,-2.476433122345222,0.32983590412436475,9.337482180460663,5,5,619.7681126914761,-68.37241631463355,3322,47.67621956193565,9.419067371042305,1.2782249875982599
BTCUSDT,full,1D,0.9,previous_extreme_target_stop,skip,commission=0.0004;slippage=0.0002,none,both,2410,2019-09-08,2026-04-13,0.006291280408006077,-99.99993708719592,-99.99993708719592,593.4552134746908,False,953,474,479,1.5739769150052465,0.0016857018726977036,-1.477936016095983,0.15855164501075014,-1.5041058614228495,-1.477936016095983,-1.0,5,0,-99.99998361546145,-99.99998361546145,4178,2.3612301193196843,-1.0,0.002121286810295809
