time,open,high,low,close
1730113200,68600.9,68743.1,68453.3,68731.1
1730116800,68731.1,69046.1,68550.0,68881.0
1730120400,68881.1,69272.1,68736.0,68788.3
1730124000,68788.5,69066.6,68620.0,68808.5
1730127600,68808.5,68823.8,68390.6,68459.1
1730131200,68459.1,68968.8,68424.0,68673.0
1730134800,68673.0,69187.0,68476.7,68949.0
1730138400,68949.0,69215.2,68812.2,69173.0
1730142000,69173.1,69902.4,69114.8,69566.1
1730145600,69605.8,69691.1,69389.0,69623.0
1730149200,69623.0,69776.8,69480.3,69770.2
1730152800,69770.1,70331.0,69769.7,69941.2
1730156400,69941.1,70132.3,69700.0,69940.0
1730160000,69939.9,69998.4,69733.0,69939.5
1730163600,69939.5,70399.4,69810.8,70287.0
1730167200,70286.9,71607.0,70198.1,71173.9
1730170800,71173.8,71409.0,70870.2,70927.5
1730174400,70927.4,71123.4,70906.1,71062.6
1730178000,71062.5,71088.7,70880.3,71010.9
1730181600,71010.8,71343.9,70983.1,71226.6
1730185200,71226.6,71250.0,70803.0,71004.2
1730188800,71004.1,71208.7,70960.0,71122.1
1730192400,71122.1,71332.8,71100.7,71280.0
1730196000,71280.0,71326.4,71049.6,71146.6
1730199600,71146.5,71580.0,71123.5,71440.1
1730203200,71440.0,71491.0,71090.0,71093.8
1730206800,71093.8,71821.6,70900.0,71781.6
1730210400,71781.5,71979.5,71285.0,71846.7
1730214000,71846.6,72490.0,71629.0,72374.9
1730217600,72374.9,72920.0,72328.6,72719.9
1730221200,72719.9,72972.0,72500.0,72700.8
1730224800,72700.8,73278.9,72643.4,73168.4
1730228400,73168.3,73660.0,72479.5,72528.6
1730232000,72534.6,72659.4,71871.1,72328.0
1730235600,72327.8,72623.4,72216.6,72300.0
1730239200,72300.1,72999.0,72203.9,72676.9
1730242800,72676.8,72824.1,72515.7,72739.5
1730246400,72739.5,72797.4,72133.5,72305.0
1730250000,72304.9,72433.8,72018.0,72433.3
1730253600,72433.4,72657.1,72333.3,72352.1
1730257200,72352.1,72499.0,72183.4,72249.9
1730260800,72249.9,72378.5,72194.1,72294.2
1730264400,72294.2,72524.9,72283.4,72516.3
1730268000,72516.4,72628.5,72310.0,72313.3
1730271600,72313.3,72463.2,72112.6,72244.8
1730275200,72244.8,72561.4,72232.9,72266.5
1730278800,72266.4,72613.1,72248.0,72590.6
1730282400,72590.6,72620.0,72365.1,72377.2
1730286000,72377.1,72382.6,71931.1,71995.0
1730289600,71994.9,72165.0,71750.2,71882.5
1730293200,71882.4,72119.9,71444.2,71966.5
1730296800,71966.0,72484.5,71935.3,72416.2
1730300400,72416.1,72443.0,71700.0,72058.8
1730304000,72058.8,72207.1,71806.0,72107.7
1730307600,72107.7,72130.0,71655.0,71909.9
1730311200,71909.9,72166.6,71864.0,71990.0
1730314800,71990.0,72070.1,71771.8,71826.1
1730318400,71826.0,72868.6,71631.6,72868.0
1730322000,72868.0,72984.9,72101.3,72394.2
1730325600,72394.1,72666.0,72258.0,72401.6
1730329200,72401.6,72708.7,72349.0,72349.0
1730332800,72349.0,72421.4,72058.8,72173.9
1730336400,72173.8,72467.5,72030.5,72372.8
1730340000,72372.8,72586.4,72186.3,72554.6
1730343600,72554.6,72598.5,72292.9,72359.9
1730347200,72360.0,72391.6,72228.3,72285.8
1730350800,72285.9,72398.8,72220.1,72298.1
1730354400,72298.1,72339.6,72144.8,72213.3
1730358000,72213.4,72488.9,72147.8,72417.8
1730361600,72417.8,72456.0,72150.0,72277.5
1730365200,72277.6,72399.0,72248.4,72300.3
1730368800,72300.2,72720.3,72215.0,72641.8
1730372400,72641.8,72664.4,72208.8,72213.3
