candidate_id,asset,timeframe,variant,parameter_set,entry_time,exit_time,direction,entry_price,exit_price,gross_return_pct,net_return_pct,hold_bars
SLINGSHOT,TRXUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-07-01 00:00:00+00:00,2020-07-16 00:00:00+00:00,long,0.01637,0.01718,4.948076,4.828076,15
SLINGSHOT,LTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-07-07 00:00:00+00:00,2020-07-22 00:00:00+00:00,long,44.08,45.03,2.155172,2.035172,15
SLINGSHOT,ETHUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-07-07 00:00:00+00:00,2020-07-22 00:00:00+00:00,long,241.66,264.27,9.35612,9.23612,15
SLINGSHOT,BTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-07-09 00:00:00+00:00,2020-07-24 00:00:00+00:00,long,9436.08,9539.7,1.098125,0.978125,15
SLINGSHOT,ADAUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-07-15 00:00:00+00:00,2020-07-30 00:00:00+00:00,long,0.13264,0.14076,6.121834,6.001834,15
SLINGSHOT,BNBUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-07-20 00:00:00+00:00,2020-08-04 00:00:00+00:00,long,18.041,22.323,23.734826,23.614826,15
SLINGSHOT,TRXUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-07-23 00:00:00+00:00,2020-08-07 00:00:00+00:00,long,0.01797,0.0199,10.740122,10.620122,15
SLINGSHOT,XRPUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-07-23 00:00:00+00:00,2020-07-31 00:00:00+00:00,long,0.2039,0.2522,23.688082,23.568082,8
SLINGSHOT,LTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-07-26 00:00:00+00:00,2020-08-10 00:00:00+00:00,long,49.22,58.36,18.569687,18.449687,15
SLINGSHOT,LINKUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-08-01 00:00:00+00:00,2020-08-08 00:00:00+00:00,long,7.793,11.84,51.93122,51.81122,7
SLINGSHOT,ADAUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-08-02 00:00:00+00:00,2020-08-17 00:00:00+00:00,long,0.14436,0.14069,-2.542255,-2.662255,15
SLINGSHOT,BTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-08-06 00:00:00+00:00,2020-08-21 00:00:00+00:00,long,11752.5,11538.53,-1.820634,-1.940634,15
SLINGSHOT,BNBUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-08-09 00:00:00+00:00,2020-08-24 00:00:00+00:00,long,22.908,22.6,-1.344508,-1.464508,15
SLINGSHOT,ETHUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-08-09 00:00:00+00:00,2020-08-24 00:00:00+00:00,long,397.56,407.94,2.610927,2.490927,15
SLINGSHOT,TRXUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-08-11 00:00:00+00:00,2020-08-26 00:00:00+00:00,long,0.02149,0.02372,10.376919,10.256919,15
SLINGSHOT,XRPUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-08-15 00:00:00+00:00,2020-08-27 00:00:00+00:00,long,0.3006,0.2661,-11.477046,-11.597046,12
SLINGSHOT,LTCUSDT,1D,R_target,"{""ema_high"": 8, ""exit"": ""R_target"", ""hold"": 15, ""pb_lb"": 8, ""r_mult"": 3}",2020-08-16 00:00:00+00:00,2020-08-31 00:00:00+00:00,long,59.93,61.01,1.802102,1.682102,15
