asset,timeframe,parameter_set,direction,entry_timestamp,exit_timestamp,entry_price,exit_price,gross_return_pct,net_return_pct,holding_bars,exit_reason,equity_before,equity_after,strategy_id
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-02-01 00:00:00+00:00,2024-02-02 00:00:00+00:00,96.929382,100.5388882,3.723851453009375,3.643851453009375,2,rule_exit,21727.03267051657,22518.73346617702,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-02-04 00:00:00+00:00,2024-02-07 00:00:00+00:00,97.9335828,101.114773,3.2483139175012665,3.1683139175012665,4,rule_exit,22518.73346617702,23232.197632630923,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-02-17 00:00:00+00:00,2024-02-19 00:00:00+00:00,110.4150786,111.6356684,1.1054557180743665,1.0254557180743662,3,rule_exit,23232.197632630923,23470.43353168908,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-02-21 00:00:00+00:00,2024-02-24 00:00:00+00:00,108.4386834,104.0931772,-4.0073395063002,-4.087339506300201,4,rule_exit,23470.43353168908,22511.11722964842,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,125.3840718,130.8898168,4.3911040062426965,4.311104006242696,1,rule_exit,22511.11722964842,23481.594906385784,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-03-20 00:00:00+00:00,2024-03-20 00:00:00+00:00,169.9499832,191.8776168,12.90240409979635,12.82240409979635,1,rule_exit,23481.594906385784,26492.499894359767,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-03-22 00:00:00+00:00,2024-03-24 00:00:00+00:00,179.570907,183.9821962,2.456572322152395,2.376572322152395,3,rule_exit,26492.499894359767,27122.113314295377,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-04-02 00:00:00+00:00,2024-04-08 00:00:00+00:00,192.393471,180.7858356,-6.033279268608838,-6.113279268608838,7,rule_exit,27122.113314295377,25464.06278384396,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-04-10 00:00:00+00:00,2024-04-18 00:00:00+00:00,172.5925116,141.9286086,-17.766647414614724,-17.846647414614722,9,rule_exit,25464.06278384396,20919.5812813752,QL_LINDA_5SMA_RS_PULLBACK_v0
SOLUSDT,1D,"{""stop_mode"": ""none""}",long,2024-05-24 00:00:00+00:00,2024-05-27 00:00:00+00:00,176.2162362,170.2149502,-3.4056373745201984,-3.4856373745201985,4,rule_exit,20919.5812813752,20190.400537638456,QL_LINDA_5SMA_RS_PULLBACK_v0
