asset,timeframe,parameter_set,direction,entry_timestamp,exit_timestamp,entry_price,exit_price,gross_return_pct,net_return_pct,holding_bars,exit_reason,equity_before,equity_after,strategy_id
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2021-09-16 00:00:00+00:00,2021-09-19 00:00:00+00:00,3615.432942,3316.631541,-8.264609129624944,-8.344609129624944,4,stop,10944.288626591877,10031.030518684787,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2021-09-23 00:00:00+00:00,2021-10-13 00:00:00+00:00,3077.235324,3609.32799,17.291256923060082,17.211256923060084,21,time_exit,10031.030518684787,11757.496953286194,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2021-10-29 00:00:00+00:00,2021-11-18 00:00:00+00:00,4289.767782,3996.920456,-6.826647522245766,-6.906647522245765,21,time_exit,11757.496953286194,10945.448081283932,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2021-11-24 00:00:00+00:00,2021-12-04 00:00:00+00:00,4342.228271999999,3869.915862,-10.877189784001274,-10.957189784001272,11,stop,10945.448081283932,9746.134562308323,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2021-12-09 00:00:00+00:00,2021-12-09 00:00:00+00:00,4436.58714,4186.1715982000005,-5.64432826174579,-5.72432826174579,1,stop,9746.134562308323,9188.233827130336,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2021-12-24 00:00:00+00:00,2021-12-28 00:00:00+00:00,4112.132262,3872.4043642,-5.829771090179003,-5.909771090179004,5,stop,9188.233827130336,8645.230240716539,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-01-21 00:00:00+00:00,2023-01-25 00:00:00+00:00,1659.341802,1512.2164961999997,-8.866485833278626,-8.946485833278626,5,stop,8645.230240716539,7871.785941976514,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-01-30 00:00:00+00:00,2023-01-30 00:00:00+00:00,1645.999134,1535.0509284,-6.740477762608599,-6.820477762608598,1,stop,7871.785941976514,7334.892532283856,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-02-02 00:00:00+00:00,2023-02-09 00:00:00+00:00,1642.138362,1553.4682442,-5.399673977045783,-5.479673977045783,8,stop,7334.892532283856,6932.964334948023,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
ETHUSDT,1D,"{""atr_filter"": true, ""direction_mode"": ""long_only"", ""mult"": 0.7, ""trend_filter"": true}",long,2023-02-16 00:00:00+00:00,2023-03-08 00:00:00+00:00,1675.324998,1531.513636,-8.584087396277251,-8.664087396277251,21,time_exit,6932.964334948023,6332.286245815394,QL_CRABEL_RANGE_EXPANSION_STAGE2_v0
