tv_seq,tv_side,tv_entry_time,tv_exit_time,tv_entry_price,tv_exit_price,tv_qty,tv_reason,py_seq,py_side,py_entry_time,py_exit_time,py_entry_price,py_exit_price,py_qty,py_reason,side_match,reason_match,entry_time_diff_min,exit_time_diff_min,entry_price_diff,exit_price_diff,qty_diff,entry_price_match,exit_price_match,qty_match,all_price_qty_match,all_core_match
83,SHORT,2025-08-09 19:45:00+00:00,2025-08-10 02:30:00+00:00,116499.4,117032.2,0.214592,SL,83,SHORT,2025-08-09 19:45:00+00:00,2025-08-10 02:30:00+00:00,116499.4,117032.12346092088,0.2145919999999999,SL,True,True,0.0,0.0,0.0,-0.07653907912026625,-1.1102230246251565e-16,True,True,True,True,True
84,SHORT,2025-08-09 19:45:00+00:00,2025-08-10 02:30:00+00:00,116499.4,117032.2,0.214592,SL,84,SHORT,2025-08-09 19:45:00+00:00,2025-08-10 02:30:00+00:00,116499.4,117032.12346092088,0.2145919999999999,SL,True,True,0.0,0.0,0.0,-0.07653907912026625,-1.1102230246251565e-16,True,True,True,True,True
85,SHORT,2025-08-10 02:30:00+00:00,2025-08-10 03:00:00+00:00,116999.5,117552.0,0.213675,SL,85,SHORT,2025-08-10 02:30:00+00:00,2025-08-10 03:00:00+00:00,116999.5,117551.97685227083,0.213675,SL,True,True,0.0,0.0,0.0,-0.023147729167249054,0.0,True,True,True,True,True
86,SHORT,2025-08-10 02:30:00+00:00,2025-08-10 03:00:00+00:00,116999.5,117552.0,0.213675,SL,86,SHORT,2025-08-10 02:30:00+00:00,2025-08-10 03:00:00+00:00,116999.5,117551.97685227083,0.213675,SL,True,True,0.0,0.0,0.0,-0.023147729167249054,0.0,True,True,True,True,True
87,LONG,2025-08-10 03:45:00+00:00,2025-08-10 07:45:00+00:00,118480.6,117414.4,0.187758,SL,87,LONG,2025-08-10 03:45:00+00:00,2025-08-10 07:45:00+00:00,118480.6,117414.40424802502,0.1877579999999999,SL,True,True,0.0,0.0,0.0,0.004248025026754476,-1.1102230246251565e-16,True,True,True,True,True
88,LONG,2025-08-10 03:45:00+00:00,2025-08-10 07:45:00+00:00,118480.6,117414.4,0.187759,SL,88,LONG,2025-08-10 03:45:00+00:00,2025-08-10 07:45:00+00:00,118480.6,117414.40424802502,0.1877579999999999,SL,True,True,0.0,0.0,0.0,0.004248025026754476,-1.0000000001120224e-06,True,True,False,False,True
89,LONG,2025-08-10 07:45:00+00:00,2025-08-11 02:00:00+00:00,117770.5,121195.3,0.175169,TP1,89,LONG,2025-08-10 07:45:00+00:00,2025-08-11 02:00:00+00:00,117770.5,121194.76331717963,0.175169,TP1,True,True,0.0,0.0,0.0,-0.5366828203696059,0.0,True,False,True,False,True
90,LONG,2025-08-10 07:45:00+00:00,2025-08-11 12:00:00+00:00,117770.5,120164.9,0.175169,TRAIL,90,LONG,2025-08-10 07:45:00+00:00,2025-08-11 12:00:00+00:00,117770.5,120164.99112188024,0.175169,TRAIL,True,True,0.0,0.0,0.0,0.09112188025028445,0.0,True,True,True,True,True
91,SHORT,2025-08-11 19:45:00+00:00,2025-08-13 11:00:00+00:00,119034.8,120485.2,0.103491,SL,91,SHORT,2025-08-11 19:45:00+00:00,2025-08-13 11:00:00+00:00,119034.8,120485.19097905216,0.103491,SL,True,True,0.0,0.0,0.0,-0.00902094783668872,0.0,True,True,True,True,True
92,SHORT,2025-08-11 19:45:00+00:00,2025-08-13 11:00:00+00:00,119034.8,120485.2,0.103492,SL,92,SHORT,2025-08-11 19:45:00+00:00,2025-08-13 11:00:00+00:00,119034.8,120485.19097905216,0.103491,SL,True,True,0.0,0.0,0.0,-0.00902094783668872,-1.000000000001e-06,True,True,False,False,True
93,LONG,2025-08-13 11:00:00+00:00,2025-08-13 15:15:00+00:00,120608.4,120703.6,0.207283,BE,93,LONG,2025-08-13 11:00:00+00:00,2025-08-13 15:15:00+00:00,120608.4,120703.64554362532,0.207283,BE,True,True,0.0,0.0,0.0,0.04554362531052902,0.0,True,True,True,True,True
94,LONG,2025-08-13 11:00:00+00:00,2025-08-13 15:15:00+00:00,120608.4,120703.6,0.207283,BE,94,LONG,2025-08-13 11:00:00+00:00,2025-08-13 15:15:00+00:00,120608.4,120703.64554362532,0.207283,BE,True,True,0.0,0.0,0.0,0.04554362531052902,0.0,True,True,True,True,True
95,LONG,2025-08-13 15:15:00+00:00,2025-08-14 11:15:00+00:00,120550.9,120741.9,0.104455,BE,95,LONG,2025-08-13 15:15:00+00:00,2025-08-14 11:15:00+00:00,120550.9,120741.91997920234,0.1044549999999999,BE,True,True,0.0,0.0,0.0,0.019979202348622493,-1.1102230246251565e-16,True,True,True,True,True
96,LONG,2025-08-13 15:15:00+00:00,2025-08-14 11:15:00+00:00,120550.9,120741.9,0.104455,BE,96,LONG,2025-08-13 15:15:00+00:00,2025-08-14 11:15:00+00:00,120550.9,120741.91997920234,0.1044549999999999,BE,True,True,0.0,0.0,0.0,0.019979202348622493,-1.1102230246251565e-16,True,True,True,True,True
97,SHORT,2025-08-14 11:45:00+00:00,2025-08-14 12:30:00+00:00,120947.4,119479.0,0.24891,TRAIL,97,SHORT,2025-08-14 11:45:00+00:00,2025-08-14 12:30:00+00:00,120947.4,119479.0,0.24891,TRAIL,True,True,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True
98,SHORT,2025-08-14 12:45:00+00:00,2025-08-22 12:30:00+00:00,118821.7,111627.5,0.062546,TP1,98,SHORT,2025-08-14 12:45:00+00:00,2025-08-22 12:30:00+00:00,118821.7,111628.02271321786,0.062545,TP1,True,True,0.0,0.0,0.0,0.5227132178551983,-1.000000000001e-06,True,False,False,False,True
99,SHORT,2025-08-14 12:45:00+00:00,2025-08-22 15:00:00+00:00,118821.7,116423.9,0.062546,TRAIL,99,SHORT,2025-08-14 12:45:00+00:00,2025-08-22 15:00:00+00:00,118821.7,116423.85152452142,0.062545,TRAIL,True,True,0.0,0.0,0.0,-0.04847547857207246,-1.000000000001e-06,True,True,False,False,True
100,LONG,2025-08-22 15:45:00+00:00,2025-08-24 19:30:00+00:00,116319.8,114012.1,0.086706,SL,100,LONG,2025-08-22 15:45:00+00:00,2025-08-24 19:30:00+00:00,116319.8,114012.15702170185,0.0867059999999999,SL,True,True,0.0,0.0,0.0,0.05702170183940325,-1.1102230246251565e-16,True,True,True,True,True
101,LONG,2025-08-22 15:45:00+00:00,2025-08-24 19:30:00+00:00,116319.8,114012.1,0.086706,SL,101,LONG,2025-08-22 15:45:00+00:00,2025-08-24 19:30:00+00:00,116319.8,114012.15702170185,0.0867059999999999,SL,True,True,0.0,0.0,0.0,0.05702170183940325,-1.1102230246251565e-16,True,True,True,True,True
102,SHORT,2025-08-24 19:30:00+00:00,2025-08-25 16:15:00+00:00,113023.2,112818.0,0.072908,BE,102,SHORT,2025-08-24 19:30:00+00:00,2025-08-25 16:15:00+00:00,113023.2,112817.91182494086,0.072908,BE,True,True,0.0,0.0,0.0,-0.08817505913611967,0.0,True,True,True,True,True
103,SHORT,2025-08-24 19:30:00+00:00,2025-08-25 16:15:00+00:00,113023.2,112818.0,0.072908,BE,103,SHORT,2025-08-24 19:30:00+00:00,2025-08-25 16:15:00+00:00,113023.2,112817.91182494086,0.072908,BE,True,True,0.0,0.0,0.0,-0.08817505913611967,0.0,True,True,True,True,True
104,SHORT,2025-08-25 19:45:00+00:00,2025-08-26 07:30:00+00:00,110649.9,110478.4,0.08721,BE,104,SHORT,2025-08-25 19:45:00+00:00,2025-08-26 07:30:00+00:00,110649.9,110478.35320147131,0.08721,BE,True,True,0.0,0.0,0.0,-0.04679852868139278,0.0,True,True,True,True,True
105,SHORT,2025-08-25 19:45:00+00:00,2025-08-26 07:30:00+00:00,110649.9,110478.4,0.087211,BE,105,SHORT,2025-08-25 19:45:00+00:00,2025-08-26 07:30:00+00:00,110649.9,110478.35320147131,0.08721,BE,True,True,0.0,0.0,0.0,-0.04679852868139278,-1.000000000001e-06,True,True,False,False,True
106,SHORT,2025-08-26 07:30:00+00:00,2025-08-26 21:45:00+00:00,110262.7,111520.7,0.119334,SL,106,SHORT,2025-08-26 07:30:00+00:00,2025-08-26 21:45:00+00:00,110262.7,111520.67063103296,0.119334,SL,True,True,0.0,0.0,0.0,-0.029368967036134563,0.0,True,True,True,True,True
107,SHORT,2025-08-26 07:30:00+00:00,2025-08-26 21:45:00+00:00,110262.7,111520.7,0.119335,SL,107,SHORT,2025-08-26 07:30:00+00:00,2025-08-26 21:45:00+00:00,110262.7,111520.67063103296,0.119334,SL,True,True,0.0,0.0,0.0,-0.029368967036134563,-1.000000000001e-06,True,True,False,False,True
108,LONG,2025-08-26 21:45:00+00:00,2025-08-29 01:15:00+00:00,111530.8,111658.2,0.156404,BE,108,LONG,2025-08-26 21:45:00+00:00,2025-08-29 01:15:00+00:00,111530.8,111658.22323781214,0.156404,BE,True,True,0.0,0.0,0.0,0.023237812143634073,0.0,True,True,True,True,True
109,LONG,2025-08-26 21:45:00+00:00,2025-08-29 01:15:00+00:00,111530.8,111658.2,0.156405,BE,109,LONG,2025-08-26 21:45:00+00:00,2025-08-29 01:15:00+00:00,111530.8,111658.22323781214,0.156404,BE,True,True,0.0,0.0,0.0,0.023237812143634073,-1.000000000001e-06,True,True,False,False,True
110,SHORT,2025-08-29 03:45:00+00:00,2025-08-29 14:00:00+00:00,111648.1,108767.2,0.156176,TP1,110,SHORT,2025-08-29 03:45:00+00:00,2025-08-29 14:00:00+00:00,111648.1,108767.75339716992,0.1561759999999999,TP1,True,True,0.0,0.0,0.0,0.5533971699187532,-1.1102230246251565e-16,True,False,True,False,True
111,SHORT,2025-08-29 03:45:00+00:00,2025-08-31 00:45:00+00:00,111648.1,109203.4,0.156177,TRAIL,111,SHORT,2025-08-29 03:45:00+00:00,2025-08-31 00:45:00+00:00,111648.1,109203.39773522006,0.1561769999999999,TRAIL,True,True,0.0,0.0,0.0,-0.002264779934193939,-1.1102230246251565e-16,True,True,True,True,True
112,LONG,2025-08-31 03:45:00+00:00,2025-08-31 05:00:00+00:00,109175.9,108595.7,0.228989,SL,112,LONG,2025-08-31 03:45:00+00:00,2025-08-31 05:00:00+00:00,109175.9,108595.75019751256,0.228989,SL,True,True,0.0,0.0,0.0,0.0501975125662284,0.0,True,True,True,True,True
113,LONG,2025-08-31 03:45:00+00:00,2025-08-31 05:00:00+00:00,109175.9,108595.7,0.228989,SL,113,LONG,2025-08-31 03:45:00+00:00,2025-08-31 05:00:00+00:00,109175.9,108595.75019751256,0.228989,SL,True,True,0.0,0.0,0.0,0.0501975125662284,0.0,True,True,True,True,True
114,SHORT,2025-08-31 07:45:00+00:00,2025-09-01 07:15:00+00:00,108656.4,108359.9,0.230082,TRAIL,114,SHORT,2025-08-31 07:45:00+00:00,2025-09-01 07:15:00+00:00,108656.4,108359.89244767884,0.2300819999999999,TRAIL,True,True,0.0,0.0,0.0,-0.007552321156254038,-1.1102230246251565e-16,True,True,True,True,True
115,SHORT,2025-08-31 07:45:00+00:00,2025-09-01 07:15:00+00:00,108656.4,108359.9,0.230082,TRAIL,115,SHORT,2025-08-31 07:45:00+00:00,2025-09-01 07:15:00+00:00,108656.4,108359.89244767884,0.2300819999999999,TRAIL,True,True,0.0,0.0,0.0,-0.007552321156254038,-1.1102230246251565e-16,True,True,True,True,True
116,SHORT,2025-09-01 07:15:00+00:00,2025-09-01 08:00:00+00:00,108389.2,109521.8,0.132566,SL,116,SHORT,2025-09-01 07:15:00+00:00,2025-09-01 08:00:00+00:00,108389.2,109521.71169154324,0.132566,SL,True,True,0.0,0.0,0.0,-0.08830845676129684,0.0,True,True,True,True,True
117,SHORT,2025-09-01 07:15:00+00:00,2025-09-01 08:00:00+00:00,108389.2,109521.8,0.132566,SL,117,SHORT,2025-09-01 07:15:00+00:00,2025-09-01 08:00:00+00:00,108389.2,109521.71169154324,0.132566,SL,True,True,0.0,0.0,0.0,-0.08830845676129684,0.0,True,True,True,True,True
118,LONG,2025-09-01 08:00:00+00:00,2025-09-01 10:30:00+00:00,109474.1,108153.4,0.151553,SL,118,LONG,2025-09-01 08:00:00+00:00,2025-09-01 10:30:00+00:00,109474.1,108153.43717699691,0.151553,SL,True,True,0.0,0.0,0.0,0.03717699692060705,0.0,True,True,True,True,True
119,LONG,2025-09-01 08:00:00+00:00,2025-09-01 10:30:00+00:00,109474.1,108153.4,0.151554,SL,119,LONG,2025-09-01 08:00:00+00:00,2025-09-01 10:30:00+00:00,109474.1,108153.43717699691,0.151553,SL,True,True,0.0,0.0,0.0,0.03717699692060705,-1.000000000001e-06,True,True,False,False,True
120,LONG,2025-09-01 23:45:00+00:00,2025-09-02 12:15:00+00:00,109188.4,109326.5,0.144265,BE,120,LONG,2025-09-01 23:45:00+00:00,2025-09-02 12:15:00+00:00,109188.4,109326.583608544,0.144265,BE,True,True,0.0,0.0,0.0,0.08360854399506934,0.0,True,True,True,True,True
121,LONG,2025-09-01 23:45:00+00:00,2025-09-02 12:15:00+00:00,109188.4,109326.5,0.144265,BE,121,LONG,2025-09-01 23:45:00+00:00,2025-09-02 12:15:00+00:00,109188.4,109326.583608544,0.144265,BE,True,True,0.0,0.0,0.0,0.08360854399506934,0.0,True,True,True,True,True
122,LONG,2025-09-02 12:15:00+00:00,2025-09-04 06:15:00+00:00,109390.0,110401.5,0.187077,TRAIL,122,LONG,2025-09-02 12:15:00+00:00,2025-09-04 06:15:00+00:00,109390.0,110401.54610701744,0.187077,TRAIL,True,True,0.0,0.0,0.0,0.04610701743513346,0.0,True,True,True,True,True
123,LONG,2025-09-02 12:15:00+00:00,2025-09-04 06:15:00+00:00,109390.0,110401.5,0.187077,TRAIL,123,LONG,2025-09-02 12:15:00+00:00,2025-09-04 06:15:00+00:00,109390.0,110401.54610701744,0.187077,TRAIL,True,True,0.0,0.0,0.0,0.04610701743513346,0.0,True,True,True,True,True
124,SHORT,2025-09-04 06:15:00+00:00,2025-09-04 21:00:00+00:00,110471.7,110382.0,0.166262,BE,124,SHORT,2025-09-04 06:15:00+00:00,2025-09-04 21:00:00+00:00,110471.7,110381.93096168616,0.166262,BE,True,True,0.0,0.0,0.0,-0.06903831384261139,0.0,True,True,True,True,True
125,SHORT,2025-09-04 06:15:00+00:00,2025-09-04 21:00:00+00:00,110471.7,110382.0,0.166262,BE,125,SHORT,2025-09-04 06:15:00+00:00,2025-09-04 21:00:00+00:00,110471.7,110381.93096168616,0.166262,BE,True,True,0.0,0.0,0.0,-0.06903831384261139,0.0,True,True,True,True,True
126,SHORT,2025-09-04 21:00:00+00:00,2025-09-04 22:45:00+00:00,110278.4,111335.1,0.142095,SL,126,SHORT,2025-09-04 21:00:00+00:00,2025-09-04 22:45:00+00:00,110278.4,111335.02578159294,0.142095,SL,True,True,0.0,0.0,0.0,-0.07421840706956573,0.0,True,True,True,True,True
127,SHORT,2025-09-04 21:00:00+00:00,2025-09-04 22:45:00+00:00,110278.4,111335.1,0.142096,SL,127,SHORT,2025-09-04 21:00:00+00:00,2025-09-04 22:45:00+00:00,110278.4,111335.02578159294,0.142095,SL,True,True,0.0,0.0,0.0,-0.07421840706956573,-1.000000000001e-06,True,True,False,False,True
128,LONG,2025-09-04 23:45:00+00:00,2025-09-05 14:30:00+00:00,110679.9,110799.5,0.166504,BE,128,LONG,2025-09-04 23:45:00+00:00,2025-09-05 14:30:00+00:00,110679.9,110799.56661375512,0.1665039999999999,BE,True,True,0.0,0.0,0.0,0.06661375511612277,-1.1102230246251565e-16,True,True,True,True,True
129,LONG,2025-09-04 23:45:00+00:00,2025-09-05 14:30:00+00:00,110679.9,110799.5,0.166505,BE,129,LONG,2025-09-04 23:45:00+00:00,2025-09-05 14:30:00+00:00,110679.9,110799.56661375512,0.1665039999999999,BE,True,True,0.0,0.0,0.0,0.06661375511612277,-1.0000000000842668e-06,True,True,False,False,True
130,SHORT,2025-09-05 15:45:00+00:00,2025-09-08 14:30:00+00:00,110673.6,112457.4,0.084139,SL,130,SHORT,2025-09-05 15:45:00+00:00,2025-09-08 14:30:00+00:00,110673.6,112457.34754734334,0.0841389999999999,SL,True,True,0.0,0.0,0.0,-0.05245265665871557,-1.1102230246251565e-16,True,True,True,True,True
131,SHORT,2025-09-05 15:45:00+00:00,2025-09-08 14:30:00+00:00,110673.6,112457.4,0.08414,SL,131,SHORT,2025-09-05 15:45:00+00:00,2025-09-08 14:30:00+00:00,110673.6,112457.34754734334,0.0841389999999999,SL,True,True,0.0,0.0,0.0,-0.05245265665871557,-1.0000000001120224e-06,True,True,False,False,True
132,LONG,2025-09-08 14:30:00+00:00,2025-09-09 00:45:00+00:00,112540.0,111429.5,0.180265,SL,132,LONG,2025-09-08 14:30:00+00:00,2025-09-09 00:45:00+00:00,112540.0,111429.52819297566,0.1802649999999999,SL,True,True,0.0,0.0,0.0,0.028192975660203956,-1.1102230246251565e-16,True,True,True,True,True
133,LONG,2025-09-08 14:30:00+00:00,2025-09-09 00:45:00+00:00,112540.0,111429.5,0.180266,SL,133,LONG,2025-09-08 14:30:00+00:00,2025-09-09 00:45:00+00:00,112540.0,111429.52819297566,0.1802649999999999,SL,True,True,0.0,0.0,0.0,0.028192975660203956,-1.0000000001120224e-06,True,True,False,False,True
134,SHORT,2025-09-09 03:45:00+00:00,2025-09-09 06:00:00+00:00,111657.1,112445.5,0.190512,SL,134,SHORT,2025-09-09 03:45:00+00:00,2025-09-09 06:00:00+00:00,111657.1,112445.45086555758,0.190512,SL,True,True,0.0,0.0,0.0,-0.04913444242265541,0.0,True,True,True,True,True
135,SHORT,2025-09-09 03:45:00+00:00,2025-09-09 06:00:00+00:00,111657.1,112445.5,0.190512,SL,135,SHORT,2025-09-09 03:45:00+00:00,2025-09-09 06:00:00+00:00,111657.1,112445.45086555758,0.190512,SL,True,True,0.0,0.0,0.0,-0.04913444242265541,0.0,True,True,True,True,True
136,LONG,2025-09-09 07:45:00+00:00,2025-09-09 14:30:00+00:00,112950.6,111889.6,0.188695,SL,136,LONG,2025-09-09 07:45:00+00:00,2025-09-09 14:30:00+00:00,112950.6,111889.6887663166,0.188695,SL,True,True,0.0,0.0,0.0,0.08876631659222767,0.0,True,True,True,True,True
137,LONG,2025-09-09 07:45:00+00:00,2025-09-09 14:30:00+00:00,112950.6,111889.6,0.188695,SL,137,LONG,2025-09-09 07:45:00+00:00,2025-09-09 14:30:00+00:00,112950.6,111889.6887663166,0.188695,SL,True,True,0.0,0.0,0.0,0.08876631659222767,0.0,True,True,True,True,True
138,SHORT,2025-09-09 15:45:00+00:00,2025-09-10 07:15:00+00:00,110829.6,112187.8,0.110523,SL,138,SHORT,2025-09-09 15:45:00+00:00,2025-09-10 07:15:00+00:00,110829.6,112187.77382738568,0.110523,SL,True,True,0.0,0.0,0.0,-0.02617261432169471,0.0,True,True,True,True,True
139,SHORT,2025-09-09 15:45:00+00:00,2025-09-10 07:15:00+00:00,110829.6,112187.8,0.110524,SL,139,SHORT,2025-09-09 15:45:00+00:00,2025-09-10 07:15:00+00:00,110829.6,112187.77382738568,0.110523,SL,True,True,0.0,0.0,0.0,-0.02617261432169471,-1.000000000001e-06,True,True,False,False,True
140,LONG,2025-09-10 07:45:00+00:00,2025-09-11 23:45:00+00:00,112500.6,115362.6,0.209609,TP1,140,LONG,2025-09-10 07:45:00+00:00,2025-09-11 23:45:00+00:00,112500.6,115362.06974151368,0.209609,TP1,True,True,0.0,0.0,0.0,-0.5302584863238735,0.0,True,False,True,False,True
141,LONG,2025-09-10 07:45:00+00:00,2025-09-15 08:45:00+00:00,112500.6,114850.0,0.209609,TRAIL,141,LONG,2025-09-10 07:45:00+00:00,2025-09-15 08:45:00+00:00,112500.6,114850.08683899089,0.209609,TRAIL,True,True,0.0,0.0,0.0,0.08683899088646285,0.0,True,True,True,True,True
142,SHORT,2025-09-15 11:45:00+00:00,2025-09-16 17:00:00+00:00,115008.5,116055.2,0.143454,SL,142,SHORT,2025-09-15 11:45:00+00:00,2025-09-16 17:00:00+00:00,115008.5,116055.12901376396,0.143454,SL,True,True,0.0,0.0,0.0,-0.07098623603815213,0.0,True,True,True,True,True
143,SHORT,2025-09-15 11:45:00+00:00,2025-09-16 17:00:00+00:00,115008.5,116055.2,0.143454,SL,143,SHORT,2025-09-15 11:45:00+00:00,2025-09-16 17:00:00+00:00,115008.5,116055.12901376396,0.143454,SL,True,True,0.0,0.0,0.0,-0.07098623603815213,0.0,True,True,True,True,True
144,LONG,2025-09-16 17:00:00+00:00,2025-09-17 14:30:00+00:00,116492.6,115363.7,0.177324,SL,144,LONG,2025-09-16 17:00:00+00:00,2025-09-17 14:30:00+00:00,116492.6,115363.72290469069,0.1773239999999999,SL,True,True,0.0,0.0,0.0,0.022904690689756535,-1.1102230246251565e-16,True,True,True,True,True
145,LONG,2025-09-16 17:00:00+00:00,2025-09-17 14:30:00+00:00,116492.6,115363.7,0.177324,SL,145,LONG,2025-09-16 17:00:00+00:00,2025-09-17 14:30:00+00:00,116492.6,115363.72290469069,0.1773239999999999,SL,True,True,0.0,0.0,0.0,0.022904690689756535,-1.1102230246251565e-16,True,True,True,True,True
146,SHORT,2025-09-17 14:30:00+00:00,2025-09-17 22:45:00+00:00,115541.9,116484.5,0.159309,SL,146,SHORT,2025-09-17 14:30:00+00:00,2025-09-17 22:45:00+00:00,115541.9,116484.46544214626,0.159309,SL,True,True,0.0,0.0,0.0,-0.03455785373807885,0.0,True,True,True,True,True
147,SHORT,2025-09-17 14:30:00+00:00,2025-09-17 22:45:00+00:00,115541.9,116484.5,0.159309,SL,147,SHORT,2025-09-17 14:30:00+00:00,2025-09-17 22:45:00+00:00,115541.9,116484.46544214626,0.159309,SL,True,True,0.0,0.0,0.0,-0.03455785373807885,0.0,True,True,True,True,True
148,LONG,2025-09-17 23:45:00+00:00,2025-09-18 23:00:00+00:00,116403.0,116547.2,0.138227,BE,148,LONG,2025-09-17 23:45:00+00:00,2025-09-18 23:00:00+00:00,116403.0,116547.23937847212,0.138227,BE,True,True,0.0,0.0,0.0,0.039378472123644315,0.0,True,True,True,True,True
149,LONG,2025-09-17 23:45:00+00:00,2025-09-18 23:00:00+00:00,116403.0,116547.2,0.138227,BE,149,LONG,2025-09-17 23:45:00+00:00,2025-09-18 23:00:00+00:00,116403.0,116547.23937847212,0.138227,BE,True,True,0.0,0.0,0.0,0.039378472123644315,0.0,True,True,True,True,True
150,SHORT,2025-09-19 03:45:00+00:00,2025-09-22 00:30:00+00:00,116913.7,114723.2,0.205388,TP1,150,SHORT,2025-09-19 03:45:00+00:00,2025-09-22 00:30:00+00:00,116913.7,114723.73086716417,0.205388,TP1,True,True,0.0,0.0,0.0,0.5308671641687397,0.0,True,False,True,False,True
151,SHORT,2025-09-19 03:45:00+00:00,2025-09-22 06:00:00+00:00,116913.7,112897.4,0.205389,TP2,151,SHORT,2025-09-19 03:45:00+00:00,2025-09-22 06:00:00+00:00,116913.7,112897.92325646762,0.205389,TP2,True,True,0.0,0.0,0.0,0.5232564676261973,0.0,True,False,True,False,True
152,SHORT,2025-09-22 06:00:00+00:00,2025-09-23 05:30:00+00:00,112936.5,112785.5,0.098986,BE,152,SHORT,2025-09-22 06:00:00+00:00,2025-09-23 05:30:00+00:00,112936.5,112785.41398273715,0.0989859999999999,BE,True,True,0.0,0.0,0.0,-0.08601726284541655,-1.1102230246251565e-16,True,True,True,True,True
153,SHORT,2025-09-22 06:00:00+00:00,2025-09-23 05:30:00+00:00,112936.5,112785.5,0.098986,BE,153,SHORT,2025-09-22 06:00:00+00:00,2025-09-23 05:30:00+00:00,112936.5,112785.41398273715,0.0989859999999999,BE,True,True,0.0,0.0,0.0,-0.08601726284541655,-1.1102230246251565e-16,True,True,True,True,True
154,SHORT,2025-09-23 05:30:00+00:00,2025-09-24 06:00:00+00:00,112793.9,112688.5,0.141614,BE,154,SHORT,2025-09-23 05:30:00+00:00,2025-09-24 06:00:00+00:00,112793.9,112688.42894049216,0.141614,BE,True,True,0.0,0.0,0.0,-0.07105950784171,0.0,True,True,True,True,True
155,SHORT,2025-09-23 05:30:00+00:00,2025-09-24 06:00:00+00:00,112793.9,112688.5,0.141615,BE,155,SHORT,2025-09-23 05:30:00+00:00,2025-09-24 06:00:00+00:00,112793.9,112688.42894049216,0.141614,BE,True,True,0.0,0.0,0.0,-0.07105950784171,-1.000000000001e-06,True,True,False,False,True
156,LONG,2025-09-24 07:45:00+00:00,2025-09-25 01:30:00+00:00,112545.2,112633.3,0.222133,BE,156,LONG,2025-09-24 07:45:00+00:00,2025-09-25 01:30:00+00:00,112545.2,112633.3546118778,0.222133,BE,True,True,0.0,0.0,0.0,0.05461187780019827,0.0,True,True,True,True,True
157,LONG,2025-09-24 07:45:00+00:00,2025-09-25 01:30:00+00:00,112545.2,112633.3,0.222134,BE,157,LONG,2025-09-24 07:45:00+00:00,2025-09-25 01:30:00+00:00,112545.2,112633.3546118778,0.222133,BE,True,True,0.0,0.0,0.0,0.05461187780019827,-1.000000000001e-06,True,True,False,False,True
158,SHORT,2025-09-25 03:45:00+00:00,2025-09-25 17:45:00+00:00,112485.3,109157.2,0.135192,TP1,158,SHORT,2025-09-25 03:45:00+00:00,2025-09-25 17:45:00+00:00,112485.3,109157.7075975568,0.135192,TP1,True,True,0.0,0.0,0.0,0.5075975568033755,0.0,True,False,True,False,True
159,SHORT,2025-09-25 03:45:00+00:00,2025-09-28 20:30:00+00:00,112485.3,110786.6,0.135192,TRAIL,159,SHORT,2025-09-25 03:45:00+00:00,2025-09-28 20:30:00+00:00,112485.3,110786.5616016288,0.135192,TRAIL,True,True,0.0,0.0,0.0,-0.038398371209041215,0.0,True,True,True,True,True
160,LONG,2025-09-28 20:30:00+00:00,2025-09-29 13:30:00+00:00,110878.3,112866.1,0.225473,TP1,160,LONG,2025-09-28 20:30:00+00:00,2025-09-29 13:30:00+00:00,110878.3,112865.5045970862,0.2254729999999999,TP1,True,True,0.0,0.0,0.0,-0.595402913808357,-1.1102230246251565e-16,True,False,True,False,True
161,LONG,2025-09-28 20:30:00+00:00,2025-09-30 00:45:00+00:00,110878.3,114522.9,0.225473,TP2,161,LONG,2025-09-28 20:30:00+00:00,2025-09-30 00:45:00+00:00,110878.3,114522.3417613247,0.2254729999999999,TP2,True,True,0.0,0.0,0.0,-0.5582386752939783,-1.1102230246251565e-16,True,False,True,False,True
162,LONG,2025-09-30 00:45:00+00:00,2025-09-30 07:30:00+00:00,114466.3,113586.9,0.218405,SL,162,LONG,2025-09-30 00:45:00+00:00,2025-09-30 07:30:00+00:00,114466.3,113586.99258492724,0.218405,SL,True,True,0.0,0.0,0.0,0.09258492724620737,0.0,True,True,True,True,True
163,LONG,2025-09-30 00:45:00+00:00,2025-09-30 07:30:00+00:00,114466.3,113586.9,0.218406,SL,163,LONG,2025-09-30 00:45:00+00:00,2025-09-30 07:30:00+00:00,114466.3,113586.99258492724,0.218405,SL,True,True,0.0,0.0,0.0,0.09258492724620737,-1.000000000001e-06,True,True,False,False,True
164,LONG,2025-09-30 07:30:00+00:00,2025-09-30 09:45:00+00:00,113580.9,112845.0,0.220108,SL,164,LONG,2025-09-30 07:30:00+00:00,2025-09-30 09:45:00+00:00,113580.9,112845.0267174904,0.220108,SL,True,True,0.0,0.0,0.0,0.02671749040018767,0.0,True,True,True,True,True
165,LONG,2025-09-30 07:30:00+00:00,2025-09-30 09:45:00+00:00,113580.9,112845.0,0.220108,SL,165,LONG,2025-09-30 07:30:00+00:00,2025-09-30 09:45:00+00:00,113580.9,112845.0267174904,0.220108,SL,True,True,0.0,0.0,0.0,0.02671749040018767,0.0,True,True,True,True,True
