trade_id,candidate_id,source_candidate_id,asset,timeframe,entry_time,exit_time,direction,entry_price,exit_price,exit_type,gross_return_pct,fee_pct,slippage_pct,net_return_pct,hold_bars,source_file
SLINGSHOT_00026,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,BTCUSDT,1D,2020-06-02 00:00:00+00:00,2020-06-17 00:00:00+00:00,long,10232.41,9458.45,R_target,-7.56381,0.06,0.06,-7.68381,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00027,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,TRXUSDT,1D,2020-06-07 00:00:00+00:00,2020-06-22 00:00:00+00:00,long,0.01704,0.01639,R_target,-3.814554,0.06,0.06,-3.934554,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00028,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,ETHUSDT,1D,2020-06-08 00:00:00+00:00,2020-06-15 00:00:00+00:00,long,244.67,218.77,R_target,-10.585687,0.06,0.06,-10.705687,7,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00029,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,LINKUSDT,1D,2020-06-09 00:00:00+00:00,2020-06-11 00:00:00+00:00,long,4.478,4.041,R_target,-9.758821,0.06,0.06,-9.878821,2,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00030,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,ADAUSDT,1D,2020-06-18 00:00:00+00:00,2020-07-03 00:00:00+00:00,long,0.08342,0.09634,R_target,15.487893,0.06,0.06,15.367893,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00031,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,BTCUSDT,1D,2020-06-23 00:00:00+00:00,2020-06-27 00:00:00+00:00,long,9686.99,8888.43,R_target,-8.243634,0.06,0.06,-8.363634,4,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00032,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,ETHUSDT,1D,2020-06-23 00:00:00+00:00,2020-06-27 00:00:00+00:00,long,243.13,218.02,R_target,-10.327808,0.06,0.06,-10.447808,4,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00033,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,LINKUSDT,1D,2020-06-23 00:00:00+00:00,2020-07-08 00:00:00+00:00,long,4.48,6.502,R_target,45.133929,0.06,0.06,45.013929,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00034,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,TRXUSDT,1D,2020-07-01 00:00:00+00:00,2020-07-16 00:00:00+00:00,long,0.01637,0.01718,R_target,4.948076,0.06,0.06,4.828076,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
SLINGSHOT_00035,SLINGSHOT_EMA_PULLBACK,SLINGSHOT,LTCUSDT,1D,2020-07-07 00:00:00+00:00,2020-07-22 00:00:00+00:00,long,44.08,45.03,R_target,2.155172,0.06,0.06,2.035172,15,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\SLINGSHOT\trades.csv
