trade_id,candidate_id,source_candidate_id,asset,timeframe,entry_time,exit_time,direction,entry_price,exit_price,exit_type,gross_return_pct,fee_pct,slippage_pct,net_return_pct,hold_bars,source_file
MARTIN_LUKE_00077,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,ETHUSDT,1D,2021-08-20 00:00:00+00:00,2021-09-09 00:00:00+00:00,long,3186.76,3426.42,ema_avwap_proxy,7.520491,0.06,0.06,7.400491,20,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00078,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,LTCUSDT,1D,2021-08-20 00:00:00+00:00,2021-09-09 00:00:00+00:00,long,175.7,180.42,ema_avwap_proxy,2.686397,0.06,0.06,2.566397,20,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00079,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,LINKUSDT,1D,2021-08-20 00:00:00+00:00,2021-09-07 00:00:00+00:00,long,27.112,22.21842857,ema_avwap_proxy,-18.049467,0.06,0.06,-18.169467,18,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00080,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,XRPUSDT,1D,2021-09-01 00:00:00+00:00,2021-09-07 00:00:00+00:00,long,1.1872,0.9765,ema_avwap_proxy,-17.747642,0.06,0.06,-17.867642,6,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00081,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,BTCUSDT,1D,2021-09-02 00:00:00+00:00,2021-09-07 00:00:00+00:00,long,48842.93,44528.94285714,ema_avwap_proxy,-8.832368,0.06,0.06,-8.952368,5,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00082,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,TRXUSDT,1D,2021-09-13 00:00:00+00:00,2021-09-20 00:00:00+00:00,long,0.11251,0.09236286,ema_avwap_proxy,-17.90698,0.06,0.06,-18.02698,7,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00083,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,BTCUSDT,1D,2021-09-19 00:00:00+00:00,2021-09-20 00:00:00+00:00,long,48284.61,42782.94714286,ema_avwap_proxy,-11.394237,0.06,0.06,-11.514237,1,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00084,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,DOTUSDT,1D,2021-10-08 00:00:00+00:00,2021-10-28 00:00:00+00:00,long,34.025,41.853,ema_avwap_proxy,23.006613,0.06,0.06,22.886613,20,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00085,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,XRPUSDT,1D,2021-10-10 00:00:00+00:00,2021-10-27 00:00:00+00:00,long,1.1619,1.01408571,ema_avwap_proxy,-12.721773,0.06,0.06,-12.841773,17,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00086,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,ETHUSDT,1D,2021-10-14 00:00:00+00:00,2021-11-03 00:00:00+00:00,long,3610.24,4606.59,ema_avwap_proxy,27.597888,0.06,0.06,27.477888,20,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00087,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,TRXUSDT,1D,2021-10-20 00:00:00+00:00,2021-10-27 00:00:00+00:00,long,0.10062,0.09022286,ema_avwap_proxy,-10.333078,0.06,0.06,-10.453078,7,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00088,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,NEARUSDT,1D,2021-10-20 00:00:00+00:00,2021-10-25 00:00:00+00:00,long,8.1912,12.10071429,ema_avwap_proxy,47.728224,0.06,0.06,47.608224,5,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00089,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,SOLUSDT,1D,2021-10-21 00:00:00+00:00,2021-11-06 00:00:00+00:00,long,176.841,252.54085714,ema_avwap_proxy,42.806734,0.06,0.06,42.686734,16,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
MARTIN_LUKE_00090,MARTIN_LUKE_PULLBACK,MARTIN_LUKE,DOGEUSDT,1D,2021-10-25 00:00:00+00:00,2021-10-27 00:00:00+00:00,long,0.27603,0.23844143,ema_avwap_proxy,-13.617567,0.06,0.06,-13.737567,2,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\MARTIN_LUKE\trades.csv
