Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
175,Exit long,2025-09-30 10:00:00,BE,113284.0,0.172712,19545.5925144,4.27,0.02,273.93,1.4,-13.33,-0.07,-2381.43,-23.81
175,Entry long,2025-09-29 14:45:00,Long,113168.7,0.172712,19545.5925144,4.27,0.02,273.93,1.4,-13.33,-0.07,-2381.43,-23.81
176,Exit long,2025-09-30 10:00:00,BE,113284.0,0.172712,19545.5925144,4.27,0.02,273.93,1.4,-13.33,-0.07,-2369.34,-23.69
176,Entry long,2025-09-29 14:45:00,Long,113168.7,0.172712,19545.5925144,4.27,0.02,273.93,1.4,-13.33,-0.07,-2369.34,-23.69
177,Exit short,2025-09-30 20:30:00,SL,113951.2,0.195333,22108.2186726,-167.96,-0.76,101.89,0.46,-159.05,-0.72,-2546.14,-25.46
177,Entry short,2025-09-30 10:00:00,Short,113182.2,0.195333,22108.2186726,-167.96,-0.76,101.89,0.46,-159.05,-0.72,-2546.14,-25.46
178,Exit short,2025-09-30 20:30:00,SL,113951.2,0.195334,22108.3318548,-167.96,-0.76,101.89,0.46,-159.06,-0.72,-2705.26,-27.05
178,Entry short,2025-09-30 10:00:00,Short,113182.2,0.195334,22108.3318548,-167.96,-0.76,101.89,0.46,-159.06,-0.72,-2705.26,-27.05
179,Exit long,2025-10-01 15:15:00,TP1,117330.5,0.188318,21495.5392782,582.47,2.71,591.31,2.75,-90.5,-0.42,-2131.39,-21.31
179,Entry long,2025-09-30 20:30:00,Long,114144.9,0.188318,21495.5392782,582.47,2.71,591.31,2.75,-90.5,-0.42,-2131.39,-21.31
180,Exit long,2025-10-02 17:00:00,TP2,119985.6,0.188319,21495.653423099997,1082.28,5.03,1091.32,5.07,-90.5,-0.42,-1040.51,-10.41
180,Entry long,2025-09-30 20:30:00,Long,114144.9,0.188319,21495.653423099997,1082.28,5.03,1091.32,5.07,-90.5,-0.42,-1040.51,-10.41
181,Exit long,2025-10-05 05:45:00,TP1,124737.0,0.128934,15482.8975626,587.32,3.79,593.75,3.83,-120.16,-0.78,-459.39,-4.59
181,Entry long,2025-10-02 17:00:00,Long,120083.9,0.128934,15482.8975626,587.32,3.79,593.75,3.83,-120.16,-0.78,-459.39,-4.59
182,Exit long,2025-10-05 10:45:00,TRAIL,122773.4,0.128935,15483.017646499999,334.25,2.16,740.78,4.78,-120.16,-0.78,-118.95,-1.19
182,Entry long,2025-10-02 17:00:00,Long,120083.9,0.128935,15483.017646499999,334.25,2.16,740.78,4.78,-120.16,-0.78,-118.95,-1.19
183,Exit short,2025-10-06 13:15:00,SL,124602.3,0.093532,11504.20217,-159.36,-1.38,73.73,0.64,-154.7,-1.34,-282.92,-2.83
183,Entry short,2025-10-05 10:45:00,Short,122997.5,0.093532,11504.20217,-159.36,-1.38,73.73,0.64,-154.7,-1.34,-282.92,-2.83
184,Exit short,2025-10-06 13:15:00,SL,124602.3,0.093533,11504.325167500001,-159.37,-1.38,73.73,0.64,-154.7,-1.34,-437.68,-4.38
184,Entry short,2025-10-05 10:45:00,Short,122997.5,0.093533,11504.325167500001,-159.37,-1.38,73.73,0.64,-154.7,-1.34,-437.68,-4.38
185,Exit long,2025-10-07 02:15:00,BE,124444.2,0.17157,21330.972117,2.85,0.01,314.09,1.47,-29.89,-0.14,-443.37,-4.43
185,Entry long,2025-10-06 13:15:00,Long,124328.1,0.17157,21330.972117,2.85,0.01,314.09,1.47,-29.89,-0.14,-443.37,-4.43
186,Exit long,2025-10-07 02:15:00,BE,124444.2,0.171571,21331.0964451,2.85,0.01,314.09,1.47,-29.89,-0.14,-431.99,-4.32
186,Entry long,2025-10-06 13:15:00,Long,124328.1,0.171571,21331.0964451,2.85,0.01,314.09,1.47,-29.89,-0.14,-431.99,-4.32
187,Exit long,2025-10-07 08:30:00,SL,123518.9,0.175032,21819.9442032,-217.56,-1.0,6.85,0.03,-208.91,-0.96,-658.27,-6.58
187,Entry long,2025-10-07 02:15:00,Long,124662.6,0.175032,21819.9442032,-217.56,-1.0,6.85,0.03,-208.91,-0.96,-658.27,-6.58
188,Exit long,2025-10-07 08:30:00,SL,123518.9,0.175033,21820.0688658,-217.56,-1.0,6.85,0.03,-208.91,-0.96,-867.11,-8.67
188,Entry long,2025-10-07 02:15:00,Long,124662.6,0.175033,21820.0688658,-217.56,-1.0,6.85,0.03,-208.91,-0.96,-867.11,-8.67
189,Exit short,2025-10-07 13:45:00,SL,124688.5,0.1435,17742.6557,-164.4,-0.93,47.52,0.27,-157.24,-0.89,-1038.6,-10.39
189,Entry short,2025-10-07 08:30:00,Short,123642.2,0.1435,17742.6557,-164.4,-0.93,47.52,0.27,-157.24,-0.89,-1038.6,-10.39
190,Exit short,2025-10-07 13:45:00,SL,124688.5,0.143501,17742.7793422,-164.4,-0.93,47.52,0.27,-157.24,-0.89,-1195.9,-11.96
190,Entry short,2025-10-07 08:30:00,Short,123642.2,0.143501,17742.7793422,-164.4,-0.93,47.52,0.27,-157.24,-0.89,-1195.9,-11.96
191,Exit long,2025-10-07 14:30:00,SL,123908.3,0.200209,25000.09783,-212.46,-0.85,18.61,0.07,-202.54,-0.81,-1418.37,-14.18
191,Entry long,2025-10-07 13:45:00,Long,124870.0,0.200209,25000.09783,-212.46,-0.85,18.61,0.07,-202.54,-0.81,-1418.37,-14.18
192,Exit long,2025-10-07 14:30:00,SL,123908.3,0.200209,25000.09783,-212.46,-0.85,18.61,0.07,-202.54,-0.81,-1620.83,-16.21
192,Entry long,2025-10-07 13:45:00,Long,124870.0,0.200209,25000.09783,-212.46,-0.85,18.61,0.07,-202.54,-0.81,-1620.83,-16.21
193,Exit short,2025-10-08 11:30:00,TRAIL,123051.3,0.118402,14650.3057072,69.1,0.47,375.11,2.56,-30.67,-0.21,-1557.6,-15.58
193,Entry short,2025-10-07 14:30:00,Short,123733.6,0.118402,14650.3057072,69.1,0.47,375.11,2.56,-30.67,-0.21,-1557.6,-15.58
194,Exit short,2025-10-08 11:30:00,TRAIL,123051.3,0.118403,14650.4294408,69.1,0.47,375.11,2.56,-30.67,-0.21,-1482.64,-14.83
194,Entry short,2025-10-07 14:30:00,Short,123733.6,0.118403,14650.4294408,69.1,0.47,375.11,2.56,-30.67,-0.21,-1482.64,-14.83
195,Exit long,2025-10-09 03:30:00,SL,121591.1,0.149873,18423.378321800003,-214.81,-1.17,179.07,0.97,-207.52,-1.13,-1704.82,-17.05
195,Entry long,2025-10-08 11:30:00,Long,122926.6,0.149873,18423.378321800003,-214.81,-1.17,179.07,0.97,-207.52,-1.13,-1704.82,-17.05
196,Exit long,2025-10-09 03:30:00,SL,121591.1,0.149873,18423.378321800003,-214.81,-1.17,179.07,0.97,-207.52,-1.13,-1912.27,-19.12
196,Entry long,2025-10-08 11:30:00,Long,122926.6,0.149873,18423.378321800003,-214.81,-1.17,179.07,0.97,-207.52,-1.13,-1912.27,-19.12
197,Exit short,2025-10-09 13:00:00,SL,122834.1,0.125312,15242.450432000001,-162.39,-1.06,63.39,0.42,-156.23,-1.02,-2080.75,-20.81
197,Entry short,2025-10-09 03:30:00,Short,121636.0,0.125312,15242.450432000001,-162.39,-1.06,63.39,0.42,-156.23,-1.02,-2080.75,-20.81
198,Exit short,2025-10-09 13:00:00,SL,122834.1,0.125312,15242.450432000001,-162.39,-1.06,63.39,0.42,-156.23,-1.02,-2237.05,-22.37
198,Entry short,2025-10-09 03:30:00,Short,121636.0,0.125312,15242.450432000001,-162.39,-1.06,63.39,0.42,-156.23,-1.02,-2237.05,-22.37
199,Exit long,2025-10-09 15:00:00,SL,121756.0,0.165162,20309.640816,-216.34,-1.06,119.4,0.59,-208.3,-1.03,-2461.51,-24.62
199,Entry long,2025-10-09 13:00:00,Long,122968.0,0.165162,20309.640816,-216.34,-1.06,119.4,0.59,-208.3,-1.03,-2461.51,-24.62
200,Exit long,2025-10-09 15:00:00,SL,121756.0,0.165163,20309.763784,-216.35,-1.06,119.4,0.59,-208.3,-1.03,-2669.73,-26.7
200,Entry long,2025-10-09 13:00:00,Long,122968.0,0.165163,20309.763784,-216.35,-1.06,119.4,0.59,-208.3,-1.03,-2669.73,-26.7
201,Exit short,2025-10-10 14:30:00,BE,122200.9,0.084894,10389.0815274,6.65,0.06,233.91,2.25,-10.98,-0.11,-2667.24,-26.67
201,Entry short,2025-10-09 15:00:00,Short,122377.1,0.084894,10389.0815274,6.65,0.06,233.91,2.25,-10.98,-0.11,-2667.24,-26.67
202,Exit short,2025-10-10 14:30:00,BE,122200.9,0.084895,10389.2039045,6.65,0.06,233.92,2.25,-10.98,-0.11,-2656.43,-26.56
202,Entry short,2025-10-09 15:00:00,Short,122377.1,0.084895,10389.2039045,6.65,0.06,233.92,2.25,-10.98,-0.11,-2656.43,-26.56
203,Exit long,2025-10-10 15:15:00,SL,121113.7,0.186417,22777.8458292,-218.34,-0.96,3.16,0.01,-209.3,-0.92,-2883.88,-28.84
203,Entry long,2025-10-10 14:30:00,Long,122187.6,0.186417,22777.8458292,-218.34,-0.96,3.16,0.01,-209.3,-0.92,-2883.88,-28.84
204,Exit long,2025-10-10 15:15:00,SL,121113.7,0.186418,22777.9680168,-218.34,-0.96,3.16,0.01,-209.31,-0.92,-3093.1,-30.93
204,Entry long,2025-10-10 14:30:00,Long,122187.6,0.186418,22777.9680168,-218.34,-0.96,3.16,0.01,-209.31,-0.92,-3093.1,-30.93
205,Exit long,2025-10-10 16:15:00,SL,119757.1,0.142096,17217.147097600002,-213.84,-1.24,26.42,0.15,-207.03,-1.2,-3313.82,-33.14
205,Entry long,2025-10-10 15:15:00,Long,121165.6,0.142096,17217.147097600002,-213.84,-1.24,26.42,0.15,-207.03,-1.2,-3313.82,-33.14
206,Exit long,2025-10-10 16:15:00,SL,119757.1,0.142096,17217.147097600002,-213.84,-1.24,26.42,0.15,-207.03,-1.2,-3520.77,-35.21
206,Entry long,2025-10-10 15:15:00,Long,121165.6,0.142096,17217.147097600002,-213.84,-1.24,26.42,0.15,-207.03,-1.2,-3520.77,-35.21
207,Exit short,2025-10-10 21:45:00,TP1,113476.2,0.078785,9390.1871875,442.63,4.71,446.21,4.75,-33.17,-0.35,-3081.9,-30.82
207,Entry short,2025-10-10 16:15:00,Short,119187.5,0.078785,9390.1871875,442.63,4.71,446.21,4.75,-33.17,-0.35,-3081.9,-30.82
208,Exit short,2025-10-10 21:45:00,TRAIL,114198.5,0.078786,9390.306375,385.71,4.11,500.55,5.33,-33.17,-0.35,-2692.43,-26.92
208,Entry short,2025-10-10 16:15:00,Short,119187.5,0.078786,9390.306375,385.71,4.11,500.55,5.33,-33.17,-0.35,-2692.43,-26.92
209,Exit short,2025-10-10 22:30:00,BE,111664.0,0.031673,3551.7183683000003,12.15,0.34,334.97,9.43,-14.17,-0.4,-2681.7,-26.82
209,Entry short,2025-10-10 22:00:00,Short,112137.1,0.031673,3551.7183683000003,12.15,0.34,334.97,9.43,-14.17,-0.4,-2681.7,-26.82
210,Exit short,2025-10-10 22:30:00,BE,111664.0,0.031674,3551.8305054,12.15,0.34,334.98,9.43,-14.17,-0.4,-2668.13,-26.68
210,Entry short,2025-10-10 22:00:00,Short,112137.1,0.031674,3551.8305054,12.15,0.34,334.98,9.43,-14.17,-0.4,-2668.13,-26.68
211,Exit short,2025-11-20 17:00:00,TP1,87031.7,0.018586,2067.5549636,448.51,21.68,449.16,21.72,-96.31,-4.66,-2220.45,-22.2
211,Entry short,2025-10-10 22:30:00,Short,111242.6,0.018586,2067.5549636,448.51,21.68,449.16,21.72,-96.31,-4.66,-2220.45,-22.2
212,Exit short,2026-01-13 22:00:00,TRAIL,96742.4,0.018586,2067.5549636,267.95,12.95,568.7,27.49,-96.31,-4.66,-1951.67,-19.52
212,Entry short,2025-10-10 22:30:00,Short,111242.6,0.018586,2067.5549636,267.95,12.95,568.7,27.49,-96.31,-4.66,-1951.67,-19.52
213,Exit long,2026-01-15 03:30:00,BE,95763.0,0.10694,10220.95091,11.76,0.12,247.82,2.42,-128.47,-1.26,-1944.0,-19.44
213,Entry long,2026-01-13 22:00:00,Long,95576.5,0.10694,10220.95091,11.76,0.12,247.82,2.42,-128.47,-1.26,-1944.0,-19.44
214,Exit long,2026-01-15 03:30:00,BE,95763.0,0.106941,10221.0464865,11.76,0.12,247.82,2.42,-128.47,-1.26,-1928.15,-19.28
214,Entry long,2026-01-13 22:00:00,Long,95576.5,0.106941,10221.0464865,11.76,0.12,247.82,2.42,-128.47,-1.26,-1928.15,-19.28
215,Exit long,2026-01-16 15:30:00,SL,94568.4,0.154421,14803.507396600002,-211.92,-1.43,193.34,1.31,-206.08,-1.39,-2145.99,-21.46
215,Entry long,2026-01-15 03:30:00,Long,95864.6,0.154421,14803.507396600002,-211.92,-1.43,193.34,1.31,-206.08,-1.39,-2145.99,-21.46
216,Exit long,2026-01-16 15:30:00,SL,94568.4,0.154421,14803.507396600002,-211.92,-1.43,193.34,1.31,-206.08,-1.39,-2352.0,-23.52
216,Entry long,2026-01-15 03:30:00,Long,95864.6,0.154421,14803.507396600002,-211.92,-1.43,193.34,1.31,-206.08,-1.39,-2352.0,-23.52
217,Exit short,2026-01-20 06:15:00,TP1,90978.7,0.128179,12111.492713099999,440.42,3.63,445.09,3.67,-150.07,-1.24,-1916.42,-19.16
217,Entry short,2026-01-16 15:30:00,Short,94488.9,0.128179,12111.492713099999,440.42,3.63,445.09,3.67,-150.07,-1.24,-1916.42,-19.16
218,Exit short,2026-01-20 22:30:00,TP2,88053.1,0.12818,12111.587201999999,815.58,6.73,820.1,6.77,-150.07,-1.24,-1095.99,-10.96
218,Entry short,2026-01-16 15:30:00,Short,94488.9,0.12818,12111.587201999999,815.58,6.73,820.1,6.77,-150.07,-1.24,-1095.99,-10.96
219,Exit short,2026-01-21 15:00:00,SL,90098.6,0.096945,8584.5088335,-157.03,-1.83,64.46,0.75,-153.53,-1.79,-1256.45,-12.56
219,Entry short,2026-01-20 22:30:00,Short,88550.3,0.096945,8584.5088335,-157.03,-1.83,64.46,0.75,-153.53,-1.79,-1256.45,-12.56
220,Exit short,2026-01-21 15:00:00,SL,90098.6,0.096946,8584.5973838,-157.03,-1.83,64.46,0.75,-153.54,-1.79,-1410.05,-14.1
220,Entry short,2026-01-20 22:30:00,Short,88550.3,0.096946,8584.5973838,-157.03,-1.83,64.46,0.75,-153.54,-1.79,-1410.05,-14.1
221,Exit long,2026-01-21 16:30:00,SL,88728.6,0.126959,11465.032495,-209.23,-1.82,32.8,0.29,-204.72,-1.78,-1623.86,-16.24
221,Entry long,2026-01-21 15:00:00,Long,90305.0,0.126959,11465.032495,-209.23,-1.82,32.8,0.29,-204.72,-1.78,-1623.86,-16.24
222,Exit long,2026-01-21 16:30:00,SL,88728.6,0.12696,11465.1228,-209.23,-1.82,32.8,0.29,-204.73,-1.78,-1828.51,-18.29
222,Entry long,2026-01-21 15:00:00,Long,90305.0,0.12696,11465.1228,-209.23,-1.82,32.8,0.29,-204.73,-1.78,-1828.51,-18.29
223,Exit short,2026-01-21 19:45:00,SL,90159.0,0.073573,6483.1939016,-155.32,-2.39,64.63,1.0,-152.67,-2.35,-1986.42,-19.86
223,Entry short,2026-01-21 16:30:00,Short,88119.2,0.073573,6483.1939016,-155.32,-2.39,64.63,1.0,-152.67,-2.35,-1986.42,-19.86
224,Exit short,2026-01-21 19:45:00,SL,90159.0,0.073574,6483.2820208,-155.32,-2.39,64.63,1.0,-152.67,-2.35,-2139.15,-21.39
224,Entry short,2026-01-21 16:30:00,Short,88119.2,0.073574,6483.2820208,-155.32,-2.39,64.63,1.0,-152.67,-2.35,-2139.15,-21.39
225,Exit long,2026-01-25 16:00:00,SL,87995.6,0.085994,7767.184465599999,-206.22,-2.65,71.93,0.93,-203.2,-2.62,-2348.48,-23.48
225,Entry long,2026-01-21 19:45:00,Long,90322.4,0.085994,7767.184465599999,-206.22,-2.65,71.93,0.93,-203.2,-2.62,-2348.48,-23.48
226,Exit long,2026-01-25 16:00:00,SL,87995.6,0.085995,7767.274788,-206.23,-2.65,71.93,0.93,-203.2,-2.62,-2551.6,-25.52
226,Entry long,2026-01-21 19:45:00,Long,90322.4,0.085995,7767.274788,-206.23,-2.65,71.93,0.93,-203.2,-2.62,-2551.6,-25.52
227,Exit short,2026-01-26 01:15:00,TRAIL,87493.1,0.204103,17933.4488641,61.53,0.34,368.99,2.06,-61.67,-0.34,-2497.25,-24.97
227,Entry short,2026-01-25 16:00:00,Short,87864.7,0.204103,17933.4488641,61.53,0.34,368.99,2.06,-61.67,-0.34,-2497.25,-24.97
228,Exit short,2026-01-26 01:15:00,TRAIL,87493.1,0.204103,17933.4488641,61.53,0.34,368.99,2.06,-61.67,-0.34,-2428.55,-24.29
228,Entry short,2026-01-25 16:00:00,Short,87864.7,0.204103,17933.4488641,61.53,0.34,368.99,2.06,-61.67,-0.34,-2428.55,-24.29
229,Exit short,2026-01-27 20:45:00,SL,89286.7,0.089964,7882.492741200001,-156.46,-1.98,56.07,0.71,-153.25,-1.94,-2588.16,-25.88
229,Entry short,2026-01-26 01:15:00,Short,87618.3,0.089964,7882.492741200001,-156.46,-1.98,56.07,0.71,-153.25,-1.94,-2588.16,-25.88
230,Exit short,2026-01-27 20:45:00,SL,89286.7,0.089965,7882.580359500001,-156.46,-1.98,56.07,0.71,-153.25,-1.94,-2741.47,-27.41
230,Entry short,2026-01-26 01:15:00,Short,87618.3,0.089965,7882.580359500001,-156.46,-1.98,56.07,0.71,-153.25,-1.94,-2741.47,-27.41
231,Exit long,2026-01-29 02:45:00,SL,87857.3,0.133137,11897.202202200002,-209.58,-1.76,159.28,1.34,-204.9,-1.72,-2955.81,-29.56
231,Entry long,2026-01-27 20:45:00,Long,89360.6,0.133137,11897.202202200002,-209.58,-1.76,159.28,1.34,-204.9,-1.72,-2955.81,-29.56
232,Exit long,2026-01-29 02:45:00,SL,87857.3,0.133137,11897.202202200002,-209.58,-1.76,159.28,1.34,-204.9,-1.72,-3160.64,-31.61
232,Entry long,2026-01-27 20:45:00,Long,89360.6,0.133137,11897.202202200002,-209.58,-1.76,159.28,1.34,-204.9,-1.72,-3160.64,-31.61
233,Exit short,2026-01-29 17:45:00,TP1,84199.0,0.122988,10805.4059112,441.47,4.08,445.62,4.12,-78.58,-0.73,-2723.49,-27.23
233,Entry short,2026-01-29 02:45:00,Short,87857.4,0.122988,10805.4059112,441.47,4.08,445.62,4.12,-78.58,-0.73,-2723.49,-27.23
234,Exit short,2026-01-30 01:30:00,TP2,81149.9,0.122989,10805.4937686,816.63,7.55,820.63,7.59,-78.58,-0.73,-1902.53,-19.03
234,Entry short,2026-01-29 02:45:00,Short,87857.4,0.122989,10805.4937686,816.63,7.55,820.63,7.59,-78.58,-0.73,-1902.53,-19.03
235,Exit short,2026-01-30 18:45:00,SL,83950.3,0.076481,6270.524227999999,-155.16,-2.47,64.18,1.02,-152.59,-2.43,-2060.19,-20.6
235,Entry short,2026-01-30 01:30:00,Short,81988.0,0.076481,6270.524227999999,-155.16,-2.47,64.18,1.02,-152.59,-2.43,-2060.19,-20.6
236,Exit short,2026-01-30 18:45:00,SL,83950.3,0.076481,6270.524227999999,-155.16,-2.47,64.18,1.02,-152.59,-2.43,-2212.84,-22.13
236,Entry short,2026-01-30 01:30:00,Short,81988.0,0.076481,6270.524227999999,-155.16,-2.47,64.18,1.02,-152.59,-2.43,-2212.84,-22.13
237,Exit long,2026-01-31 14:15:00,SL,81419.0,0.080718,6772.0626204,-205.42,-3.03,53.89,0.8,-202.79,-2.99,-2420.97,-24.21
237,Entry long,2026-01-30 18:45:00,Long,83897.8,0.080718,6772.0626204,-205.42,-3.03,53.89,0.8,-202.79,-2.99,-2420.97,-24.21
238,Exit long,2026-01-31 14:15:00,SL,81419.0,0.080718,6772.0626204,-205.42,-3.03,53.89,0.8,-202.79,-2.99,-2623.68,-26.24
238,Entry long,2026-01-30 18:45:00,Long,83897.8,0.080718,6772.0626204,-205.42,-3.03,53.89,0.8,-202.79,-2.99,-2623.68,-26.24
239,Exit short,2026-01-31 18:30:00,TP1,77671.1,0.11546,9417.852826,442.59,4.7,446.18,4.74,-76.73,-0.81,-2184.86,-21.85
239,Entry short,2026-01-31 14:15:00,Short,81568.1,0.11546,9417.852826,442.59,4.7,446.18,4.74,-76.73,-0.81,-2184.86,-21.85
240,Exit short,2026-01-31 18:30:00,TRAIL,77519.3,0.11546,9417.852826,460.13,4.88,696.86,7.4,-76.73,-0.81,-1720.96,-17.21
240,Entry short,2026-01-31 14:15:00,Short,81568.1,0.11546,9417.852826,460.13,4.88,696.86,7.4,-76.73,-0.81,-1720.96,-17.21
241,Exit short,2026-02-01 00:00:00,Open,79305.8,0.085974,6705.6538961999995,-117.99,-1.76,79.72,1.19,-119.64,-1.78,-1841.64,-18.42
241,Entry short,2026-01-31 18:45:00,Short,77996.3,0.085974,6705.6538961999995,-117.99,-1.76,79.72,1.19,-119.64,-1.78,-1841.64,-18.42
