trade_id,candidate_id,source_candidate_id,asset,timeframe,entry_time,exit_time,direction,entry_price,exit_price,exit_type,gross_return_pct,fee_pct,slippage_pct,net_return_pct,hold_bars,source_file
CRABEL_00026,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2020-01-14 00:00:00+00:00,2020-01-14 00:00:00+00:00,long,146.856,165.77,close_exit,12.879283,0.06,0.06,12.759283,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00027,CRABEL_RANGE_EXPANSION,CRABEL,BTCUSDT,1D,2020-01-14 00:00:00+00:00,2020-01-14 00:00:00+00:00,long,8215.354,8825.0,close_exit,7.420812,0.06,0.06,7.300812,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00028,CRABEL_RANGE_EXPANSION,CRABEL,BTCUSDT,1D,2020-01-17 00:00:00+00:00,2020-01-17 00:00:00+00:00,long,8915.452,8918.72,close_exit,0.036655,0.06,0.06,-0.083345,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00029,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2020-01-17 00:00:00+00:00,2020-01-17 00:00:00+00:00,long,170.81,170.06,close_exit,-0.439084,0.06,0.06,-0.559084,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00030,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2020-01-18 00:00:00+00:00,2020-01-18 00:00:00+00:00,long,178.824,174.43,close_exit,-2.457165,0.06,0.06,-2.577165,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00031,CRABEL_RANGE_EXPANSION,CRABEL,BTCUSDT,1D,2020-01-26 00:00:00+00:00,2020-01-26 00:00:00+00:00,long,8472.74,8611.21,close_exit,1.6343,0.06,0.06,1.5143,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00032,CRABEL_RANGE_EXPANSION,CRABEL,XRPUSDT,1D,2020-01-26 00:00:00+00:00,2020-01-26 00:00:00+00:00,long,0.2239,0.2313,close_exit,3.305047,0.06,0.06,3.185047,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00033,CRABEL_RANGE_EXPANSION,CRABEL,ETHUSDT,1D,2020-01-26 00:00:00+00:00,2020-01-26 00:00:00+00:00,long,164.16,167.9,close_exit,2.278265,0.06,0.06,2.158265,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00034,CRABEL_RANGE_EXPANSION,CRABEL,BTCUSDT,1D,2020-01-27 00:00:00+00:00,2020-01-27 00:00:00+00:00,long,8838.325,8913.61,close_exit,0.851802,0.06,0.06,0.731802,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
CRABEL_00035,CRABEL_RANGE_EXPANSION,CRABEL,BTCUSDT,1D,2020-01-28 00:00:00+00:00,2020-01-28 00:00:00+00:00,long,9228.946,9398.98,close_exit,1.842399,0.06,0.06,1.722399,0,C:\LAB\tradingview-lab\01_MASTER TEMPLATE_V2\06_QUANTLENS_LAB\research\stage2_robustness_2026_05_03_CODEX_20260503_232808\strategies\CRABEL\trades.csv
